image path,title,price,image url
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8935236434683.jpg,Phép Tắc Người Con - Đệ Tử Quy,69.700đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935236434683.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8936066697620.jpg,Tâm Lý Học Giải Mã Hành Vi,160.930đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8936066697620.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8936066693431.jpg,Kỷ Luật Bản Thân Thói Quen Của Kẻ Mạnh,130.130đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8936066693431.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8935235233959.jpg,Những Kẻ Cuồng Nhạc Musicophilia - Câu Chuyện Về Âm Nhạc Và Não Bộ,188.600đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935235233959.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8935278606604.jpg,Bốn Thỏa Ước,91.000đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935278606604.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\image_244718_1_5283.jpg,Nghệ Thuật Tinh Tế Của Việc Đếch Quan Tâm (Tái Bản 2021),101.120đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_244718_1_5283.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\8934974180548.jpg,Cà Phê Cùng Tony (Tái Bản 2022),88.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8934974180548.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\image_225244.jpg,Sống Như Những Cái Cây - Những Bài Học Nhỏ Để Có Nguồn Hạnh Phúc Bất Tận (Tái Bản 2021),57.400đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_225244.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\image_185393.jpg,Dặn Với Mai Kia…,67.200đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_185393.jpg
D:\Hoc_Tap\Summer2024_OJT\CourseProject\static\images\bia_nguoi-nam-cham_bia-1---tai-ban-2022.jpg,Người Nam Châm - Bí Mật Của Luật Hấp Dẫn (Tái Bản 2022),63.200đ,https://cdn0.fahasa.com/media/catalog/product/b/i/bia_nguoi-nam-cham_bia-1---tai-ban-2022.jpg
